Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category,Planned_Time,Actual_Run_Time,Downtime
J983,M05,Lathe,2.85,46,14.1,91,25-03-2023 03:40,25-03-2023 04:26,25-03-2023 03:51,25-03-2023 04:37,Delayed,Low Efficiency,46,46,0
J984,M04,Grinding,2.02,88.8,9.05,67.2,25-03-2023 03:50,25-03-2023 05:04,25-03-2023 04:17,25-03-2023 05:31,Delayed,Low Efficiency,74,74,0
J985,M02,Additive,3.71,103,5.66,92,25-03-2023 04:00,25-03-2023 05:43,25-03-2023 04:13,25-03-2023 05:56,Delayed,Low Efficiency,103,103,0
J986,M05,Additive,3.47,60,3.53,93,25-03-2023 04:10,25-03-2023 05:10,25-03-2023 04:12,25-03-2023 05:12,Completed,High Efficiency,60,60,0
J987,M02,Lathe,1.9,120,10.87,97,25-03-2023 04:20,25-03-2023 06:20,25-03-2023 04:18,25-03-2023 06:18,Completed,Low Efficiency,120,120,0
J988,M04,Milling,3.38,124.8,8.83,65.6,25-03-2023 04:30,25-03-2023 06:14,25-03-2023 04:27,25-03-2023 06:11,Completed,Low Efficiency,104,104,0
J989,M03,Milling,3.77,89,5.67,98,25-03-2023 04:40,25-03-2023 06:09,25-03-2023 04:36,25-03-2023 06:05,Completed,Low Efficiency,89,89,0
J990,M03,Milling,1.62,87,12.82,86,25-03-2023 04:50,25-03-2023 06:17,25-03-2023 04:48,25-03-2023 06:15,Completed,Low Efficiency,87,87,0
J991,M02,Milling,3.05,36,6.33,99,25-03-2023 05:00,25-03-2023 05:36,25-03-2023 04:56,25-03-2023 05:32,Completed,Low Efficiency,36,36,0
J992,M01,Grinding,4.27,99.6,6.7,76.8,25-03-2023 05:10,25-03-2023 06:33,25-03-2023 05:14,25-03-2023 06:37,Completed,High Efficiency,83,83,0
J993,M05,Lathe,3.68,105,9.95,95,25-03-2023 05:20,25-03-2023 07:05,25-03-2023 05:33,25-03-2023 07:18,Delayed,Low Efficiency,105,105,0
J994,M05,Milling,3.35,94,9.39,89,25-03-2023 05:30,25-03-2023 07:04,25-03-2023 05:27,25-03-2023 07:01,Completed,Low Efficiency,94,94,0
J995,M03,Drilling,4.37,118,14.12,88,25-03-2023 05:40,25-03-2023 07:38,Null,Null,Failed,Low Efficiency,118,Null,Null
J996,M02,Milling,4.86,50,3.71,97,25-03-2023 05:50,25-03-2023 06:40,Null,Null,Failed,Low Efficiency,50,Null,Null
J997,M05,Lathe,2.72,60,3.17,96,25-03-2023 06:00,25-03-2023 07:00,Null,Null,Failed,Low Efficiency,60,Null,Null
J998,M03,Lathe,1.31,102,14.1,83,25-03-2023 06:10,25-03-2023 07:52,25-03-2023 06:15,25-03-2023 07:57,Completed,Moderate Efficiency,102,102,0
J999,M02,Lathe,2.4,75,9.08,83,25-03-2023 06:20,25-03-2023 07:35,25-03-2023 06:24,25-03-2023 07:39,Completed,Moderate Efficiency,75,75,0
J1000,M05,Additive,1.32,111,3.88,91,25-03-2023 06:30,25-03-2023 08:21,25-03-2023 06:29,25-03-2023 08:20,Completed,Low Efficiency,111,111,0
